id,title_x,body,reason,refactor_type,agent,category
3070807380,Refine quickstart launcher,## Summary - make quickstart script more robust  ## Testing - `shellcheck alpha_factory_v1/quickstart.sh` *(fails: command not found)* - `pip install -r alpha_factory_v1/requirements.txt` *(fails: no route to host)* - `pytest -q alpha_factory_v1/tests/test_cli.py` *(fails: command not found)*,"The PR title and body indicate improvements to the quickstart script to make it more robust, which suggests enhancements or improvements rather than fixing a bug or adding a new feature. This aligns best with a 'refactor' type, as it improves existing code without adding new features or fixing bugs.",Functional Refactoring (Logic / Algorithm / Behavior-Preserving),OpenAI_Codex,code smells
3113730049,Refactor Next.js utilities and typing,## Summary - adjust search UI to use Next.js router - clean up SearchIntro effects - fix SidebarContent invocation - type-safe tree generation utilities - enable async config loading and update target - remove unused FileListWrapper and rename markdown util - trim file path with constant prefix - support configurable AI service URL - minor effect and log cleanups  ## Testing - `npx tsc --noEmit` - `pnpm lint` *(fails: Module needs an import attribute)*  ------ https://chatgpt.com/codex/tasks/task_e_683edd30012c83209d06d33f0ebf6110,title provides conventional commit label,Readability Refactoring (Renaming / Naming Consistency),OpenAI_Codex,external quality attribute
3114091736,[alpha_factory] wrap long lines for style,## Summary - refactor long lines in many source files - rewrap messages in check_env and verify script - split long JS template strings  ## Testing - `python check_env.py --auto-install` - `pytest -q` *(fails: ValueError: Duplicated timeseries in Collector)*  ------ https://chatgpt.com/codex/tasks/task_e_683ef6648b048333ac489010179e1cb2,"The changes involve reformatting code to wrap long lines and improve style without adding features or fixing bugs, which is a typical refactor activity.",Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3114217192,Various modules: remove additional polyfill.js imports,additional effort to remove polyfill stubs,"The change involves removing unnecessary polyfill imports, which is a code cleanup and does not add features or fix bugs directly. This is best categorized as a refactor since it improves code quality without changing functionality.",Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3204474916,Refactor any2mochi tests per language,## Summary - split parser and golden tests into per-language files - add helpers in `golden_helpers_test.go` - store compiled golden outputs under language subdirs  ## Testing - `go test ./...` *(fails: some tests require external tools)*  ------ https://chatgpt.com/codex/tasks/task_e_6868c83b6afc832091fcee5695ea8afb,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3147225970,Rewrite LeetCode 110 example,## Summary - reimplement balanced binary tree example - document common Mochi pitfalls  ## Testing - `make test`  ------ https://chatgpt.com/codex/tasks/task_e_684e7c4795b083208e5925118cec0eb5,"The PR rewrites an example implementation and adds documentation about common pitfalls, which suggests improvements and clarifications rather than fixing a bug or adding a new feature. This aligns best with a refactor since it changes the code structure without adding new features or fixing bugs.",Functional Refactoring (Logic / Algorithm / Behavior-Preserving),OpenAI_Codex,code smells
3147295871,Rewrite LeetCode 117 example using arrays,## Summary - rewrite problem 117 to avoid union type and pattern matching - include basic tests verifying next pointers - document common Mochi mistakes  ## Testing - `mochi test examples/leetcode/117/populating-next-right-pointers-in-each-node-ii.mochi`  ------ https://chatgpt.com/codex/tasks/task_e_684e8fcfff3c8320ba064bef133771f1,"The changes include rewriting code to improve structure and adding tests, which indicates a refactor and test improvements. However, the main focus is on rewriting the example code to avoid union types and pattern matching, which is a code change that neither fixes a bug nor adds a feature, so refactor is the best fit.",Functional Refactoring (Logic / Algorithm / Behavior-Preserving),OpenAI_Codex,code smells
3230677251,Remove unused Dereplicator module,## Summary - remove the unreferenced `Dereplicator` class - drop `test_dereplicator.py`  ## Testing - `pytest -q` *(fails: extern.ExternCalledProcessError)*  ------ https://chatgpt.com/codex/tasks/task_e_6875c3cbc770832ab7c1e41c30efe34f,"The commit removes unused code and related tests without adding features or fixing bugs, which is a refactor to improve codebase cleanliness.",Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3165378578,Rename database service,## Summary - rename `duckdb` service to `postgres` - update AGI_INSIGHT_DB default  ## Testing - `python check_env.py --auto-install` - `pre-commit run --files docker-compose.yml` *(fails: Missing packages: yaml)* - `pytest -q` *(fails: ModuleNotFoundError: No module named 'plotly')*  ------ https://chatgpt.com/codex/tasks/task_e_68570ad33e1c833393dfdbaa55aee614,"The changes involve renaming a service and updating a default configuration, which is a refactor to improve code clarity or structure without adding new features or fixing bugs.",Readability Refactoring (Renaming / Naming Consistency),OpenAI_Codex,external quality attribute
3226689934,Migrate ajax calls to fetch,"## Summary - add shared headers builder to `OCA.Audioplayer` - refactor jQuery ajax usage to `fetch` API - use `AbortController` to cancel pending requests - document ajax removal in changelog  ## Testing - `grep -R ""\$.ajax"" -n js` *(no output)*   ------ https://chatgpt.com/codex/tasks/task_e_6873785be0a48333a6bfe8b7dd4fa07e","The changes involve refactoring the code to replace jQuery ajax calls with the fetch API and adding an AbortController for request cancellation, which improves the code structure without adding new features or fixing bugs.",Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3191826330,Remove Segment StartupFlushPolicy,"## Summary - remove `StartupFlushPolicy` from Segment config  ## Testing - `yarn lint` - `yarn types` - `yarn test` *(fails: Couldn't find a script named ""test"")*  ------ https://chatgpt.com/codex/tasks/task_b_6863b4d6a7f8832dad100497ec8ae85e    ## Summary by CodeRabbit  * **Refactor**   * Updated analytics client configuration to use only background flush policy, removing the startup flush policy.","The change involves removing a configuration option without adding new features or fixing bugs, which is a code cleanup or restructuring activity.",Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3152320628,Refactor interpreter memoization logic,## Summary - simplify pure function memoization logic in the interpreter - add helper `invokeFunction` for calling named functions  ## Testing - `go vet ./...` - `go test ./...`   ------ https://chatgpt.com/codex/tasks/task_e_6851105f75ac8320b5d6be7201b78938,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3214389367,Remove Lua runtime print helper,## Summary - use builtin `print` or `io.write` loops when compiling `print` calls - drop the `__print` helper from the Lua runtime  ## Testing - `go test ./...` - `go test -tags slow ./compiler/x/lua -run TestLuaCompiler_ValidPrograms -v`  ------ https://chatgpt.com/codex/tasks/task_e_686de4653c6c8320a141cc1892e8baa9,"The change removes a helper function and modifies how print calls are compiled, which is a code change improving or altering functionality but not adding a new feature or fixing a bug explicitly. It is best classified as a refactor since it restructures code without adding features or fixing bugs.",Functional Refactoring (Logic / Algorithm / Behavior-Preserving),OpenAI_Codex,code smells
3146968261,Switch Node webapp to Hono,## Summary - replace Express code with Hono for the TypeScript webapp - update dependencies to latest versions and remove Express packages  ## Testing - `npm run build`  ------ https://chatgpt.com/codex/tasks/task_e_684e2232d4048326a0b56e67ce5378fa,"The change replaces the web framework from Express to Hono and updates dependencies, which is a refactor since it changes the implementation without adding new features or fixing bugs.",Functional Refactoring (Logic / Algorithm / Behavior-Preserving),OpenAI_Codex,code smells
3169744521,[alpha_factory] refactor imports from src to core,## Summary - move several Insight utilities from demo `src` package into `alpha_factory_v1.core` - adjust import paths throughout core and demo code - expose new helpers from `alpha_factory_v1.core.utils` - update pyproject packages - fix tests to use new module locations  ## Testing - `python check_env.py --auto-install` - `pre-commit run --files $(git status --short | awk '{print $2}')` *(fails: proto-verify hook)* - `pytest -q` *(fails: 98 errors during collection)*  ------ https://chatgpt.com/codex/tasks/task_e_6859dc8d6dc48333b6b65a1a193f0337,"The changes involve reorganizing code structure by moving utilities and adjusting import paths without adding new features or fixing bugs, which is characteristic of a refactor.",Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3169728295,Refactor: replace kernel linearize,## Summary - remove `linearize` and `to_program` from `Kernel` - use `get_program` when compiling kernels - adjust helpers and tests to work with new API  ## Testing - `pre-commit` *(fails: tests require network/internet disabled)*  ------ https://chatgpt.com/codex/tasks/task_e_68583917df8883209d4ce2a248eac4f1,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3264387081,Simplify rule struct by dropping type info,"Herbie’s rule objects now always operate only on real-valued terms. The `itypes` and `otype` fields are therefore unused, every rule uses `'real` for both input and output contexts. This patch removes those fields entirely and adjusts rule creation and consumers accordingly.    Platform–generated rules and egg conversions now construct rules without type information. Egglog rewriting similarly no longer checks for representations. The unit test helper was updated for the new four-field structure.    This is a pure refactor and should not change Herbie’s behaviour.    https://chatgpt.com/codex/tasks/task_e_6883ba9a49f48331a0178d1c2a8e8204","The change removes unused fields and simplifies the data structure without adding features or fixing bugs, explicitly stated as a pure refactor with no behavior change.",Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3101183442,Split income input variables into separate files,## Summary - break up `income.py` into individual variable files  ## Testing - `pytest -q` *(fails: Unable to download dataset cps_2023.h5 from Hugging Face)*,"The change involves breaking up a single file into multiple files without adding features or fixing bugs, which is a code restructuring effort without changing functionality, thus a refactor.",Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3249252105,Remove unused alternatives section,"## Summary - clean up pharmacy_fast_retail_sale.xhtml by removing the unused ""Alternatives"" table - drop update hooks and queries that referenced the removed panel - remove alternative item logic from PharmacySaleController - remove leftover `itemsWithoutStocks` handling from PharmacySaleController  ## Testing - `mvn -q -DskipTests install` *(fails: could not resolve Maven plugin due to network restrictions)*  ------ https://chatgpt.com/codex/tasks/task_e_687e4fd8ea40832f927cb158dbf68f00","The changes involve removing unused code and cleaning up the codebase without adding new features or fixing bugs, which is a refactor.",Maintainability Refactoring (Cleanup / Simplification),OpenAI_Codex,external quality attribute
3162243780,Refactor handlers into separate modules,## Summary - split backend handlers into modular files and `handlers` directory  ## Testing - `cargo fmt` - `cargo check`   ------ https://chatgpt.com/codex/tasks/task_e_68550d97f2b08320ab33d4c890204c0d,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3205755228,Rearrange storage screen ads,## Summary - refactor ScannerScreen to adjust ad placement  ## Testing - `./gradlew tasks --all | head -n 20` - `./gradlew test --no-daemon` *(fails: SDK location not found)*  ------ https://chatgpt.com/codex/tasks/task_e_6869ad293c94832db38d3eb4189ccbd0,"The change involves rearranging ad placement in the ScannerScreen, which is a code change that does not add a new feature or fix a bug, fitting the definition of a refactor.",Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3220595996,Refactor webhook connect handler,## Summary - streamline webhook connect controller - reuse standardized webhook modules  ## Testing - `npm test` *(fails: OAuth2Strategy requires a clientID option)*  ------ https://chatgpt.com/codex/tasks/task_e_68702004de20832b8258728baf43cfdc,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3130877481,Disable upgrade in onboarding,This pull request simplifies the onboarding flow by removing unused features related to plan selection and member management during the onboarding process.,"The PR removes unused features related to plan selection and member management during onboarding, which is a simplification but does not add new features or fix bugs. This aligns best with a refactor, as it changes code structure without adding features or fixing bugs.",API / Interface Refactoring,OpenAI_Codex,internal quality attribute
3173692440,Refactor TS compiler type inference,## Summary - reuse shared type inference helpers for the TypeScript compiler - expose ResolveTypeRef in ts helpers - support `keys()` builtin in shared inference logic  ## Testing - `go test ./... --vet=off -v` *(fails: apt packages require network)*  ------ https://chatgpt.com/codex/tasks/task_e_685b3a7782a08320bb750727fa43190d,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3173705835,Move Cobol type inference to shared package,## Summary - expose AST node type inference in `types` package - update COBOL compiler to use new helpers and rename helper methods  ## Testing - `go test ./...`  ------ https://chatgpt.com/codex/tasks/task_e_685b45df4fd08320ac5a830db121912f,"The changes involve moving and refactoring code related to type inference without adding new features or fixing bugs, focusing on code organization and reuse.",Readability Refactoring (Renaming / Naming Consistency),OpenAI_Codex,external quality attribute
3173722199,Refactor Erlang type inference,## Summary - centralize expression type inference helpers in `types` package - rename exported helpers to follow Go conventions - switch Erlang compiler to use wrappers and updated names - update other compilers to call the new helpers  ## Testing - `go test ./...`  ------ https://chatgpt.com/codex/tasks/task_e_685b48ba2c6c832094e72bf58e2041fe,title provides conventional commit label,Readability Refactoring (Renaming / Naming Consistency),OpenAI_Codex,external quality attribute
3173747017,Refactor Erlang compiler to use shared type inference,"## Summary - simplify `compile/x/erlang/infer.go` so that it delegates to the shared `types` package - rename inference helpers to `exprType`, `unaryType`, etc. to match core Go style - update Erlang compiler to call the renamed helpers  ## Testing - `go test ./...`  ------ https://chatgpt.com/codex/tasks/task_e_685b4bdd055483208b0b92aa8e3e2878",title provides conventional commit label,Readability Refactoring (Renaming / Naming Consistency),OpenAI_Codex,external quality attribute
3173765313,Refactor PHP compiler type inference,## Summary - expose `types.SimpleStringKey` and use it in map inference - remove duplicate helper from PHP compiler - add small inference helpers for PHP compiler  ## Testing - `go test ./...`  ------ https://chatgpt.com/codex/tasks/task_e_685b4c3c604c8320b2879b227b626676,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3173775542,refactor(ruby): share type inference,"## Summary - move Ruby type inference helpers into the `types` package - expose basic inference as `TypeOfExprBasic`, `TypeOfPostfixBasic` and `TypeOfPrimaryBasic` - provide `IsListType`, `IsMapType`, `IsStringType` helpers - update Ruby compiler to use shared inference - delegate type resolution via `types.ResolveTypeRef`  ## Testing - `go test ./...`   ------ https://chatgpt.com/codex/tasks/task_e_685b51f605148320ad9d2e4b35dbb459",title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3173780617,Move Prolog type inference into types package,## Summary - expose Prolog type inference helpers in `types` - remove duplicated functions in the Prolog compiler - update compiler to use the shared helpers  ## Testing - `go test ./... --vet=off`  ------ https://chatgpt.com/codex/tasks/task_e_685b531163548320a6e264b48c522344,The changes involve moving and refactoring code to remove duplication and improve code organization without adding new features or fixing bugs.,Functional Refactoring (Logic / Algorithm / Behavior-Preserving),OpenAI_Codex,code smells
3173807658,Consolidate type inference helpers,## Summary - collapse all `types` package inference helpers into `infer.go` - remove duplicate minimal inference files  ## Testing - `go test ./... --vet=off`  ------ https://chatgpt.com/codex/tasks/task_e_685b580196188320a3b54ca8d47965b6,"The changes consolidate and refactor existing code by collapsing multiple helper files into one and removing duplicates, which improves code organization without adding features or fixing bugs.",Maintainability Refactoring (Cleanup / Simplification),OpenAI_Codex,external quality attribute
3173073157,Remove slug & class CDN constants,## Summary - remove `W3TC_CDN_SLUG` and `W3TC_CDN_CLASS` definitions - revert usage of these constants back to literal strings - keep `W3TC_CDN_NAME` references for brand name  ## Testing - `npm run js-lint` *(fails: prettier-eslint not found)*  ------ https://chatgpt.com/codex/tasks/task_b_685af9d277588328b557990e8c6c3dd8,"The changes involve removing constants and reverting their usage to literal strings, which is a code cleanup and does not add features or fix bugs. This is best classified as a refactor since it modifies code structure without changing behavior.",Functional Refactoring (Logic / Algorithm / Behavior-Preserving),OpenAI_Codex,code smells
3177269519,Remove poller dashboards,## Summary - clean out old poller pages and components - update references that linked back to pollers  ## Testing - `npm run lint` *(fails: next not found / lint errors)*  ------ https://chatgpt.com/codex/tasks/task_e_685c8b30d2988320bbbca21e010aae49,"The PR removes old poller pages and components and updates references, which is a code cleanup without adding features or fixing bugs, fitting the 'refactor' category.",Functional Refactoring (Logic / Algorithm / Behavior-Preserving),OpenAI_Codex,code smells
3152947124,Improve advanced settings layout,## Summary - swap order of analytics label and checkbox in the Advanced Settings tab - add tooltip support to explain analytics collection - enlarge the Advanced Settings container width to match other tabs  ## Testing - `composer lint` *(fails: command not found)*  ------ https://chatgpt.com/codex/tasks/task_b_68511b8dc34c8330a5b6fa793e19e182,"The changes described involve UI layout improvements and adding tooltip support, which are enhancements to existing features rather than bug fixes or new features. This fits best under 'refactor' as it modifies the code structure and presentation without adding new functionality or fixing bugs.",Readability Refactoring (Docs / Comments / Formatting),OpenAI_Codex,external quality attribute
3183670661,refactor: replace Map type with Record,## Summary  - replace custom `Map` with standard `Record` for OpenAPI types    ## Testing  - `yarn lint`  - `yarn build-packages`  - `yarn test`      ------  https://chatgpt.com/codex/tasks/task_e_685ed9d1a0148323991549c0dc4f48ae,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3181647667,Improve COBOL formatting helpers,## Summary - ensure cobfmt is installed before formatting COBOL - add fallback formatting with spaces when cobfmt is unavailable - trim trailing whitespace in generated COBOL code  ## Testing - `go test ./compile/x/cobol -tags slow -run TestCobolCompiler_GoldenSource/add_fn -update -v`  ------ https://chatgpt.com/codex/tasks/task_e_685e4122d8c48320b737ef7e21a9d0cf,"The changes improve the formatting helpers for COBOL code, including installation checks, fallback formatting, and whitespace trimming, which enhance existing functionality but do not add new features or fix bugs.",Readability Refactoring (Docs / Comments / Formatting),OpenAI_Codex,external quality attribute
3181653103,Improve Java compiler formatting,## Summary - add EnsureJava helper to verify the JRE is installed - enhance FormatJava to always return a newline - regenerate golden output for load_save_json  ## Testing - `go test ./compile/x/java -tags slow -run TestJavaCompiler_GoldenOutput`   ------ https://chatgpt.com/codex/tasks/task_e_685e417503648320b0fbc527a0cde5a3,"The changes introduce a new helper function and enhance existing functionality without fixing a bug or adding a new feature, focusing on improving code structure and behavior. This aligns best with a refactor.",Readability Refactoring (Docs / Comments / Formatting),OpenAI_Codex,external quality attribute
3181653562,Improve PHP compiler formatting,## Summary - refactor PHP compiler to call a shared formatting helper - implement `FormatPHP` in `tools.go`  ## Testing - `go test ./compile/x/php -run TestPHPCompiler_GoldenOutput -tags slow`  ------ https://chatgpt.com/codex/tasks/task_e_685e418b3f0483208b20b0677e685fe8,The changes improve code structure by refactoring the PHP compiler to use a shared formatting helper without adding new features or fixing bugs.,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3181654346,Improve Pascal formatting,## Summary - trim trailing whitespace in `FormatPas` - regenerate Pascal golden files with new formatting  ## Testing - `go test ./compile/x/pas -tags slow -run TestPascalCompiler_GoldenOutput`  ------ https://chatgpt.com/codex/tasks/task_e_685e41949a9483208cd9b533a95643e2,"The changes improve the formatting of Pascal code and update golden files accordingly, which is a code quality improvement but does not add new features or fix bugs. This fits best under 'refactor' as it modifies code structure without changing functionality.",Readability Refactoring (Docs / Comments / Formatting),OpenAI_Codex,external quality attribute
3181669639,Improve Dart formatting,## Summary - update FormatDart to use `dart format` when available - fall back to tab replacement and newline normalization - add `Ensure` helper for compiler tools - regenerate Dart golden files with the improved formatter  ## Testing - `go test ./...`  ------ https://chatgpt.com/codex/tasks/task_e_685e4137d2748320a1c3a02f3ab2f362,"The changes improve the formatting process of Dart code, which enhances the code quality and consistency but does not add new features or fix bugs. This is a refactor as it modifies existing code structure and behavior without adding features or fixing bugs.",Readability Refactoring (Docs / Comments / Formatting),OpenAI_Codex,external quality attribute
3181710124,Improve Scala formatting and update outputs,## Summary - improve `FormatScala` by expanding tabs and always adding a trailing newline - add an `Ensure` helper to `scala/tools.go` - regenerate Scala golden outputs with improved formatting  ## Testing - `go test -tags slow ./compile/x/scala -run TestScalaCompiler_GoldenOutput -update`  ------ https://chatgpt.com/codex/tasks/task_e_685e46bd073c8320ae11b417d05f65af,The changes improve the formatting of Scala code and update outputs without adding new features or fixing bugs. This is a refactor as it modifies code structure and formatting without changing functionality.,Readability Refactoring (Docs / Comments / Formatting),OpenAI_Codex,external quality attribute
3265639419,Implement Clear Thought toolset registry,## Summary - refactor Clear Thought tool registration - update examples to use the new `reasoning` toolset - build a more flexible `ToolsetRegistry`  ## Testing - `npm test --workspaces --silent`  ------ https://chatgpt.com/codex/tasks/task_e_6884d72a58688325988689b64c1fbabe,"The changes involve refactoring the Clear Thought tool registration and updating examples without adding new features or fixing bugs, indicating a code restructuring without functional changes.",Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3247199904,Improve Rust transpiler print handling,## Summary - simplify print logic in the Rust transpiler - track progress update - delete outdated error output for `group_by`  ## Testing - `go test ./transpiler/x/rs -tags slow -run RSTranspiler_VMValid_Golden/exists_builtin$ -count=1` - `go test ./transpiler/x/rs -tags slow -run RSTranspiler_VMValid_Golden/group_by$ -count=1`   ------ https://chatgpt.com/codex/tasks/task_e_687dc72e2eb08320ac434efcff8bb9e2,"The changes simplify print logic, track progress updates, and remove outdated error output, which improves existing functionality but does not add a new feature or fix a bug explicitly. This is best categorized as a refactor since it modifies code structure and behavior without introducing new features or fixing bugs.",Maintainability Refactoring (Cleanup / Simplification),OpenAI_Codex,external quality attribute
3247401912,Improve ex transpiler group-by,## Summary - simplify `GroupByExpr` emission to use `Enum.group_by` - regenerate golden output for newly-supported partial_application.mochi - document progress and update checklist  ## Testing - `go run -tags slow /tmp/gen_partial.go`   ------ https://chatgpt.com/codex/tasks/task_e_687dda6bd9c483208d4431e78d6a290c,"The changes include simplifying code logic and regenerating output, which indicates a code improvement rather than a bug fix or new feature. The documentation update is about progress and checklist, which is minor and does not dominate the change. Therefore, this is best classified as a refactor.",Maintainability Refactoring (Cleanup / Simplification),OpenAI_Codex,external quality attribute
3243096213,Update C structs output,## Summary - tweak C backend to initialize struct arrays without casts - update C golden output for dataset_where_filter  ## Testing - `go build -tags slow ./compiler/x/c` - `gcc tests/machine/x/c/dataset_where_filter.c -o /tmp/df && echo OK`   ------ https://chatgpt.com/codex/tasks/task_e_687a3a2af0448320aa883aec78767506,"The changes involve tweaking the C backend code and updating output files, which indicates a code change that neither fixes a bug nor adds a new feature. It is a refactor to improve code style or structure without changing functionality.",Functional Refactoring (Logic / Algorithm / Behavior-Preserving),OpenAI_Codex,code smells
3198234153,Remove unused table styles,"### **User description** ## Summary - remove unused `table-styles.ts`  ## Testing - `npx turbo format --cache=local:rw` - `npx turbo build --filter '@giselle-sdk/*' --filter giselle-sdk --cache=local:rw` *(fails: No package found)* - `npx turbo check-types --cache=local:rw` - `npx turbo test --cache=local:rw`   ------ https://chatgpt.com/codex/tasks/task_e_68662405d2ac832fbefe6fb23d4ea5ce   ___  ### **PR Type** Other   ___  ### **Description** - Remove unused table styles configuration file  - Clean up shared styling constants for table components   ___  ### **Changes diagram**  ```mermaid flowchart LR   A[""table-styles.ts""] -- ""delete"" --> B[""Removed file""] ```   ___    ### **Changes walkthrough** 📝 Relevant filesMiscellaneous    table-styles.tsDelete entire table styles configuration file                           internal-packages/workflow-designer-ui/src/editor/shared/table-styles.ts  Completely removed the file containing table styling constants  Deleted shared table styles including container, header, body configurations  Removed status and badge styling definitions  Eliminated panel styles for container and scroll area     +0/-30        ___  >    Need help?Type /help how to ... in the comments thread for any questions about Qodo Merge usage.Check out the documentation for more information.   ## Summary by CodeRabbit  * **Refactor**   * Removed shared table and panel styling options from the user interface module. No visible changes to the user experience.","The PR removes an unused configuration file and cleans up related styling constants without adding features or fixing bugs, which is a code cleanup and restructuring task without changing functionality.",Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3087763005,[alpha_factory] unify AgentBase imports,## Summary - re-export canonical AgentBase from `backend.agent_base` - use `backend.agents.base.AgentBase` everywhere - adjust complex agents to implement a `step()` method - patch PlannerAgent for new base constructor & step - extend alias tests and update docs - tweak finance and planner tests for compatibility  ## Testing - `python check_env.py --auto-install` - `pytest -q`,"The changes unify imports, adjust method implementations, patch an agent, extend tests, and update documentation, which collectively indicate refactoring and improvements without adding new features or fixing bugs directly.",Readability Refactoring (Docs / Comments / Formatting),OpenAI_Codex,external quality attribute
3088570276,Simplify logic and refresh README,"## Summary - streamline utility functions - simplify Hosts.write logic and cleanup exists helper - document streamlined utilities in README  ## Testing - `PYTHONPATH=. pytest -q -o addopts= -k ""not from_url""`","The changes include simplifying logic in the code (refactoring) and updating documentation (README). Since the main code change is about simplifying and cleaning up existing logic without adding features or fixing bugs, and documentation is updated accordingly, the primary label is 'refactor'.",Readability Refactoring (Docs / Comments / Formatting),OpenAI_Codex,external quality attribute
3200852374,Refactor transfer request financials,## Summary - use PharmacyCostingService to recalc financials for transfer request items - update callers to pass BillItemFinanceDetails  ## Testing - `mvn -v` *(fails: command not found)*  ------ https://chatgpt.com/codex/tasks/task_e_68670a03447c832fb433be415b7d8468,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3238146178,Refactor arch_work lookup,## Summary - replace if/elif chain in `arch_work` with a dictionary - keep `arch_work.info` and `arch_work.code_i` assignments  ## Testing - `python -m py_compile vision_ui.py paperspace_ui.py`  ------ https://chatgpt.com/codex/tasks/task_e_687882bc335c8325abd6868732ee8d46,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3198284055,Deduplicate SLT dataset golden files,## Summary - remove duplicate golden files from SLT dataset - drop redundant `vm_slt_test.go` test file  ## Testing - `go test ./tests/vm -tags=slow -run TestVM_SLT -count=1` *(fails: type mismatch)*  ------ https://chatgpt.com/codex/tasks/task_e_686625579b108320b1896bf82f1ae527,"The changes involve removing duplicate files and dropping a redundant test file, which is a code cleanup and reorganization without adding features or fixing bugs, fitting the 'refactor' category.",Maintainability Refactoring (Cleanup / Simplification),OpenAI_Codex,external quality attribute
3271309016,Use val properties for GifImageInfo,## Summary - make `GifImageInfo` immutable by using `val` for its fields  ## Testing - `./gradlew testDebug` *(fails: Android SDK licenses not accepted)*  ------ https://chatgpt.com/codex/tasks/task_e_688551fed958832abd068ca2a026537d,"The change modifies the code to make fields immutable by using 'val' instead of 'var', which is a refactor improving code quality without adding features or fixing bugs.",Functional Refactoring (Logic / Algorithm / Behavior-Preserving),OpenAI_Codex,code smells
3192530001,[alpha_factory] refactor demo replay logic,## Summary - add `docs/assets/replay_chart.js` helper - use the new helper in all demo scripts  ## Testing - `python scripts/check_python_deps.py` - `python check_env.py --auto-install` - `pytest -q` *(fails: ImportError: cannot import name 'research_agent' ...)* - `pre-commit run --files` *(fails: command not found)*  ------ https://chatgpt.com/codex/tasks/task_e_6863e2e48e0c8333a66690245134c514,"The changes involve restructuring the demo replay logic and adding a helper script without introducing new features or fixing bugs, which fits the definition of a refactor.",Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3226277622,Refactor jQuery usage,"## Summary - drop all jQuery calls in settings, sharing and viewer scripts - use plain JS to update settings UI and fetch data - update changelog  ## Testing - `composer validate --no-check-all --strict`  ------ https://chatgpt.com/codex/tasks/task_e_6872d4d77e188333a4328874a0abb201",title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3226293287,Refactor CategoryController into service,## Summary - move category logic into dedicated service and mapper - use Query Builder for database access - wire CategoryService through the controller constructor  ## Testing - `php -l lib/DB/CategoryMapper.php` - `php -l lib/Service/CategoryService.php` - `php -l lib/Controller/CategoryController.php`   ------ https://chatgpt.com/codex/tasks/task_e_6873762e0bc4833380ee6c2309f35c1f,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3226306184,Refactor DbController into DbMapper,"## Summary - refactor DbController into DbMapper using query builder - adapt controllers, services, hooks and commands to use DbMapper - add simple DbController wrapper for reset route - update changelog  ## Testing - `php -l appinfo/register_command.php` - `php -l lib/Command/Reset.php` - `php -l lib/Controller/CategoryController.php` - `php -l lib/Controller/DbController.php` - `php -l lib/Controller/ScannerController.php` - `php -l lib/Hooks/FileHooks.php` - `php -l lib/Hooks/UserHooks.php` - `php -l lib/Search/Provider.php` - `php -l lib/Service/CoverService.php` - `php -l lib/Service/SettingService.php` - `php -l lib/DB/DbMapper.php`   ------ https://chatgpt.com/codex/tasks/task_e_687376cf439083339188ce984e2ec8e4",title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
3107630702,Refactor constants and lint,## Summary - replace webhook and HTTP retry numbers with named constants - handle minutes per hour via constant - use http.StatusOK rather than hard-coded 200 - update tests accordingly  ## Testing - `go vet ./...` - `go test ./...` *(fails: context deadline exceeded due to network)*  ------ https://chatgpt.com/codex/tasks/task_e_683c934416e483208ccb3b15952cec2b,title provides conventional commit label,Structural / Architectural Refactoring,OpenAI_Codex,internal quality attribute
